idx,class,conversation
3979,일상 대화,우리 이번 주말에 친구 생일 선물로 옷 한 벌 사주기로 했는데 뭐로 할까?\n걔 요즘 스트릿 패션에 빠져서 오버핏 후드티 같은 거 좋아하지 않아?\n맞아 힙한 느낌의 브랜드 좋아하더라 우리 셋이 돈 모으면 괜찮은 거 사줄 수 있어\n색상은 무난한 블랙이나 그레이가 좋겠지? 너무 튀면 잘 안 입을 수도 있으니까\n나는 로고 포인트 크게 들어간 게 예뻐 보이던데 너네 생각은 어때?\n로고가 너무 크면 유행 탈 수도 있으니까 깔끔한 자수 로고가 더 나을 것 같아\n음 그것도 일리가 있네 그럼 적당한 크기의 로고가 있는 그레이 색상으로 보자\n사이즈는 걔가 평소에 105 입으니까 넉넉하게 라지나 엑스라지로 사면 되겠다\n오케이 그럼 내가 봐둔 브랜드 매장이 근처 편집숍에 있으니까 거기서 만나자\n좋아 선물 사고 나서 예쁘게 포장해서 편지도 한 장씩 써서 주면 감동할걸\n완벽하다 그럼 토요일 오후 2시에 편집숍 앞에서 보는 걸로 하고 이따 봐
3980,일상 대화,오늘 퇴근하는 길에 집 앞 마트 들러서 같이 장 좀 볼까?\n좋지 안 그래도 집에 계란이랑 우유가 딱 떨어져서 사러 가야 했어\n요즘 물가가 너무 올라서 마트 가기가 무서운데 타임 세일 노려보자\n보통 저녁 7시 넘어서 가면 신선식품 코너에서 마감 할인 많이 하더라고\n맞아 저번에 삼겹살도 반값에 득템해서 저녁에 진짜 맛있게 구워 먹었어\n오늘은 찌개 거리랑 밑반찬 재료 위주로 사서 냉장고 좀 든든하게 채우자\n나 아까 전단지 보니까 대파랑 양파도 한 단에 990원 행사하던데 대박이지\n오 그건 무조건 사야겠다 파기름 내서 볶음밥 해 먹으면 진짜 맛있잖아\n그리고 후식으로 먹을 과일도 좀 사자 요즘 사과가 제철이라 엄청 달대\n그래 장바구니 무거울 수도 있으니까 내가 미리 큰 가방 챙겨서 나갈게\n고마워 7시에 마트 입구에서 만나서 카트 하나 잡고 싹 쓸어오자
3981,일상 대화,집에 두루마리 휴지랑 세제가 거의 다 써가는데 인터넷으로 주문할까?\n인터넷이 싸긴 한데 배송 기다리기 힘드니까 그냥 마트 가서 대용량으로 사자\n마트 가면 1+1 행사하는 제품들 많아서 발품 팔면 더 저렴하게 살 수 있어\n맞아 그리고 눈으로 직접 보고 사야 양이나 재질을 확실히 알 수 있더라고\n세제는 향기 좋은 걸로 사고 싶은데 너는 라벤더 향이랑 코튼 향 중에 뭐가 좋아?\n나는 개인적으로 깔끔한 코튼 향이 빨래하고 났을 때 기분이 더 상쾌하더라\n오 그럼 나도 이번엔 코튼 향으로 바꿔봐야겠다 섬유유연제도 같은 걸로 살까?\n세트로 사면 향이 더 오래 유지되니까 좋을 거야 샴푸도 떨어진 거 없어?\n샴푸는 아직 여유 있는데 치약이 다 돼가네 그것도 묶음으로 파는 거 사자\n알겠어 리스트 적어놓지 않으면 딴 길로 새니까 메모장에 꼼꼼히 적어두자\n그래 지금 바로 적어둘게 이따가 차 가지고 마트 가서 넉넉히 실어 오자
3982,일상 대화,에어프라이어 새로 샀는데 여기에 해 먹기 좋은 냉동식품 추천해 줘\n에어프라이어에는 역시 냉동 치킨이나 감자튀김이 제일 간편하고 맛있지\n기름기 쫙 빠지면서 겉은 바삭하고 속은 촉촉하게 구워져서 진짜 신세계야\n나는 요즘 마트에서 파는 냉동 피자도 자주 해 먹는데 퀄리티가 꽤 괜찮더라고\n오 피자는 생각 못 했는데 치즈 듬뿍 올라간 걸로 하나 사서 구워봐야겠다\n그리고 군만두도 에어프라이어에 돌리면 프라이팬보다 훨씬 깔끔하고 좋아\n맞아 기름 튀는 거 걱정 안 해도 되니까 요리하는 게 훨씬 즐거워졌어\n냉동 핫도그도 애들 간식으로 주기에 딱이니까 장 볼 때 몇 개 쟁여둬\n좋은 팁 고마워 오늘 장 볼 리스트에 냉동식품 코너는 꼭 들러야겠다\n너무 많이 사면 냉동실 자리 없으니까 적당히 사고 다음에 또 같이 가자\n알겠어 일단 제일 먹고 싶은 거 세 종류만 골라서 장바구니에 담아야지
3983,일상 대화,나 오늘 생수 주문하는 거 깜빡해서 퇴근길에 무겁게 들고 가야 할 것 같아\n요즘 생수 배달 잘 되는데 굳이 들고 가지 말고 정수기 렌탈은 어때?\n렌탈비 생각하면 생수 사 먹는 게 싼 것 같았는데 매번 쓰레기 나오는 게 일이야\n맞아 페트병 분리수거하는 것도 번거롭고 환경 생각하면 정수기가 낫긴 하지\n근데 주방이 좁아서 정수기 놓을 자리가 있을지 모르겠어서 고민 중이야\n요즘은 한 뼘 사이즈로 작게 나오는 제품도 많아서 공간 차지 별로 안 해\n오 정말? 그럼 디자인 깔끔한 걸로 한 번 알아봐야겠다 필터 교체도 쉽나?\n방문 관리 안 받고 셀프로 필터만 갈아 끼우는 방식도 있어서 훨씬 편해\n오오 그거 진짜 괜찮다 생수 6개 묶음 들고 계단 오르기 너무 힘들었거든\n그러니까 이번 기회에 삶의 질을 높여봐 정수기 하나로 정말 편해질 거야\n고마워 당장 퇴근하고 침대에 누워서 후기 좋은 브랜드 검색해 봐야겠다
3984,일상 대화,마트 시식 코너에서 먹어본 만두가 너무 맛있어서 나도 모르게 두 봉지 샀어\n시식 코너는 진짜 마트의 꽃이지 배고플 때 가면 과소비하게 된다니까\n맞아 아까 배고픈 상태로 갔더니 이것저것 카트에 담느라 예산 초과했어\n그래도 시식해보고 산 거면 맛은 보장된 거니까 후회는 안 하겠네\n응 육즙이 꽉 차 있어서 그냥 쪄 먹어도 맛있고 만둣국 끓여도 좋겠더라\n겨울에는 뜨끈한 만둣국이 최고지 사골 육수 팩도 같이 사 왔어?\n당연하지 마트 입구에서 세일하길래 5개 들이 묶음으로 얼른 집어왔지\n역시 준비성이 철저하네 오늘 저녁은 그럼 네 덕분에 만두 파티하겠다\n응 겉절이 김치도 아까 반찬 가게에서 사 왔으니까 같이 곁들여 먹자\n생각만 해도 군침 돈다 얼른 짐 정리하고 주방에서 물 올릴게\n그래 나도 손만 씻고 바로 나갈 테니까 계란 지단은 내가 부칠게
3985,일상 대화,주방 세제 다 썼는데 요즘 친환경 주방 세제가 세정력도 좋고 순하다며?\n응 나도 피부가 예민해서 젖줄 닦을 때 맨손으로 해도 자극 없는 거 써\n맞아 고무장갑 끼기 귀찮을 때 그냥 닦으면 손등이 너무 건조해지더라고\n친환경 제품은 성분도 착해서 과일이나 채소 씻을 때도 안심하고 쓸 수 있어\n오 과일까지 씻을 수 있는 거면 진짜 실용적이겠다 마트에도 팔겠지?\n요즘은 대형 마트에 친환경 코너가 따로 있어서 종류별로 비교해보기 좋아\n리필용으로 사면 가격도 저렴하고 플라스틱 쓰레기도 줄일 수 있어서 일석이조야\n좋은 생각이다 나도 이번에는 큰 통 하나 사고 리필 팩 여러 개 쟁여둬야지\n향도 무향부터 상큼한 레몬 향까지 다양하니까 취향대로 골라봐\n나는 설거지할 때 상쾌한 기분 들게 레몬 향으로 된 걸로 찾아볼게\n그래 마트 가는 김에 내 것도 하나 부탁해 나중에 만나서 정산해 줄게
3986,일상 대화,집에 있는 프라이팬 코팅이 다 벗겨져서 계란 후라이가 자꾸 눌러붙어\n코팅 팬은 소모품이라 1년 정도 쓰면 한 번씩 교체해 주는 게 건강에도 좋아\n맞아 코팅 벗겨진 팬 쓰면 유해 물질 나온다고 해서 얼른 새로 사려구\n마트 가면 인덕션 겸용으로 나오는 가벼운 알루미늄 팬 종류 많더라\n나는 손목이 안 좋아서 무거운 건 딱 질색인데 가벼운 게 최고인 것 같아\n그럼 손잡이 그립감도 확인해보고 네가 들었을 때 편한 걸로 골라봐\n스테인리스 팬은 코팅 안 벗겨져서 영구적이라던데 그건 사용하기 어렵나?\n예열하는 게 까다로워서 초보자가 쓰기엔 코팅 팬이 훨씬 편하고 스트레스 안 받아\n하긴 요리는 장비 빨이라는데 나한테는 관리가 쉬운 게 제일 잘 맞겠어\n오늘 저녁에 마트 가서 테팔이나 해피콜 세일하는 거 있는지 같이 보자\n좋아 팬 사는 김에 뒤집개도 실리콘으로 된 걸로 세트로 맞춰야겠다
3987,일상 대화,나 이번에 요리 시작하면서 조미료 좀 사려는데 기본적으로 뭐가 필요해?\n일단 소금 설탕 간장은 필수고 참기름이랑 고춧가루도 있어야 해\n생각보다 살 게 많네 마트 가면 조미료 코너가 엄청 커서 뭘 사야 할지 모르겠어\n간장은 국 간장이랑 진간장 용도가 다르니까 둘 다 작은 병으로 사둬\n아 국 끓일 때랑 볶음 할 때 쓰는 게 다르구나 처음 알았어 신기하다\n식초랑 맛술도 있으면 고기 잡내 잡거나 무침 요리할 때 유용하게 쓰여\n오 맛술도 메모장에 추가해야겠다 굴소스도 있으면 볶음밥 할 때 좋다며?\n굴소스는 마법의 소스라 그것만 넣어도 웬만한 요리는 다 맛있어지지\n나 벌써 요리 고수 된 느낌이야 오늘 장 봐서 내일은 직접 요리해 봐야지\n한꺼번에 많이 사면 유통기한 지날 수 있으니까 작은 사이즈부터 시작해\n응 조언 고마워 이따 마트 가서 유통기한 넉넉한 걸로 잘 골라올게
3988,일상 대화,우리 이번 주말에 펜션으로 놀러 가기 전에 마트 들러서 장 봐야지?\n맞아 고기랑 소시지는 기본이고 술이랑 음료수도 넉넉히 사야 해\n내가 어제 대충 리스트 적어봤는데 상추랑 깻잎 같은 야채도 잊지 마\n야채는 마트 가면 소포장 된 것보다 묶음으로 사는 게 훨씬 저렴하더라고\n근데 우리 인원이 많아서 그냥 큰 봉지로 사는 게 낫지 않을까?\n그래 그럼 야채는 큰 걸로 사고 김치랑 쌈장도 제일 큰 용량으로 사자\n나는 아침에 먹을 컵라면이랑 햇반도 잊지 말고 꼭 챙겼으면 좋겠어\n좋아 펜션 가면 밤에 출출하니까 과자랑 마른안주도 종류별로 골라 담자\n아이스박스에 담아갈 얼음도 한 봉지 사야 시원하게 마실 수 있겠다\n오케이 그럼 토요일 아침 10시에 마트 앞에서 만나서 장보고 출발하자\n나이스 내가 집에서 허브솔트랑 젓가락 같은 소모품은 좀 챙겨갈게
3989,일상 대화,요즘 휴지랑 세제 세일 많이 하던데 우리 셋이 공동구매해서 나눌까?\n오 그거 좋은 아이디어다 대용량으로 사면 단가가 훨씬 내려가니까 이득이지\n나 안 그래도 세탁 세제 다 써가는데 액체 세제 큰 거 사서 3등분 하자\n섬유유연제도 묶음 판매하는 거 사면 하나씩 나눠 가지기 딱 좋을 것 같아\n나는 주방 세제랑 수세미도 같이 샀으면 좋겠는데 너네 생각은 어때?\n수세미는 소모품이니까 10개 들이 사서 나눠 가지면 한참 쓰겠다 좋아\n휴지도 30롤짜리 두 팩 사면 한 팩씩 가져가고 남은 건 다음에 나누자\n우리 이렇게 장 보니까 진짜 알뜰하게 생활하는 것 같아서 뿌듯하다\n맞아 혼자 사면 다 쓰지도 못하고 비싼데 같이 사니까 훨씬 경제적이야\n내가 이따가 마트 어플로 세일 품목 확인해보고 리스트 단톡방에 올릴게\n응 확인하고 퇴근 후에 다 같이 마트 가서 카트 가득 담아오자
3990,일상 대화,오늘 저녁에 요리하기 너무 귀찮은데 우리 그냥 배달시켜 먹을까?\n좋지 안 그래도 나 아까부터 매콤한 떡볶이가 계속 생각나더라고\n오 떡볶이 좋지 단짝인 튀김이랑 순대도 같이 세트로 주문할까?\n당연하지 떡볶이 국물에 김말이 튀김 찍어 먹는 건 절대 못 참지\n요즘 배달비가 너무 비싸서 고민인데 배달비 무료 쿠폰 있는지 봐봐\n마침 내가 자주 쓰는 어플에서 오늘만 선착순 할인 쿠폰 주더라\n대박이다 그럼 배달비 아낀 돈으로 치즈 토핑이랑 중국 당면 추가하자\n나이스 너 진짜 배운 사람이구나 매운맛 단계는 보통으로 할까?\n응 너무 매우면 힘드니까 적당히 매콤한 맛으로 선택해서 주문하자\n알겠어 지금 바로 주문 넣었으니까 한 40분 정도 뒤면 도착할 거야\n고마워 음식 오기 전에 미리 세팅하고 시원한 음료수도 준비해둘게
3991,일상 대화,여름이라 너무 더운데 우리 시원한 반팔 티셔츠 쇼핑 좀 할까?\n나도 안 그래도 작년에 입던 옷들이 다 늘어나서 새로 사야 했어\n요즘은 땀 흡수 잘 되는 기능성 소재로 된 티셔츠가 유행이더라\n오 무신사 들어가 보니까 디자인도 깔끔하고 가격도 착한 거 많네\n너는 로고 있는 게 좋아 아니면 아무것도 없는 무지 티셔츠가 좋아?\n나는 유행 안 타는 무지 티셔츠를 색상별로 여러 장 사서 돌려 입어\n그것도 현명한 방법이다 나는 이번엔 포인트 줄 수 있는 그래픽 티셔츠 살래\n밝은색은 비칠 수도 있으니까 원단 두께감도 후기 보고 잘 골라야 해\n맞아 저번에 너무 얇은 거 샀다가 낭패 본 적 있어서 이번엔 조심하려고\n나 지금 장바구니에 5장 정도 담았는데 너도 마음에 드는 거 골라봐\n응 나도 지금 보는 중이야 우리 같이 사면 배송비도 아끼고 좋겠다
3992,일상 대화,비 오는데 파전에 막걸리 배달되는 곳 있을까? 갑자기 너무 땡기네\n요즘 웬만한 전집은 다 배달되니까 배달 어플로 한 번 검색해보자\n오 여기 평점 좋은 곳 있는데 해물파전이랑 김치전 반반 메뉴도 있어\n반반 메뉴면 고민할 필요도 없겠다 막걸리는 어떤 걸로 마실까?\n밤 막걸리가 달달해서 전이랑 같이 먹으면 진짜 찰떡궁합이더라고\n좋아 그럼 밤 막걸리 두 병이랑 모둠 전 세트로 바로 주문 넣어줘\n비 오는 날이라 배달이 좀 늦을 수도 있으니까 미리 여유 있게 시키자\n응 도착할 때쯤 맞춰서 간장 양념장이랑 양파 절임도 미리 준비해둘게\n나이스 빗소리 들으면서 집에서 전 부쳐 먹는 기분 내면 정말 힐링 되겠다\n그러게 굳이 밖으로 안 나가도 집에서 편하게 먹을 수 있으니 너무 좋다\n음식 도착했다는 알람 떴어 내가 얼른 1층 내려가서 받아올게
3993,일상 대화,슬슬 겨울 패딩 꺼내야 할 것 같은데 너 저번에 산 롱패딩 어디 거야?\n나는 작년 시즌 오프 때 저렴하게 브랜드 제품으로 하나 장만했어\n요즘은 롱패딩보다 활동하기 편한 숏패딩이 다시 유행이라며?\n응 숏패딩이 다리도 길어 보이고 코디하기도 쉬워서 인기가 많더라고\n나도 이번엔 좀 가벼운 구스다운 숏패딩으로 하나 사고 싶은데 추천해 줘\n색상은 블랙이나 네이비가 무난하지만 요즘은 크림색도 많이 입더라\n크림색 예쁘긴 한데 금방 때 탈까 봐 걱정돼서 선뜻 손이 안 가네\n요즘 소재는 오염 방지 처리가 잘 되어 있어서 물티슈로 쓱 닦으면 돼\n오 정말? 그럼 나도 이번에는 용기 내서 밝은색으로 한 번 도전해볼까?\n응 너 이미지랑 화사한 색이 잘 어울릴 것 같아 주말에 구경하러 가자\n좋아 직접 입어보고 핏이 어떤지 확인한 다음에 결정하는 게 제일 좋겠다
